invoice_id,supplier_id,buyer_id,lender_id,GSTIN,amount,date,PO_id,GRN_id,fraud_flag,gst_amount,po_number,grn_number,invoice_hash,duplicate_flag,fingerprint,near_duplicate,supplier_invoice_count,supplier_avg_amount,amount_deviation,lender_count,po_grn_match,po_missing,grn_missing,expected_gst,gst_deviation,gst_mismatch_flag,in_circular_cycle,graph_centrality,cascade_exposure_size,high_amount_flag,high_frequency_flag,supplier_id_enc,buyer_id_enc,lender_id_enc,anomaly_score,ml_fraud_flag,risk_score,final_flag,reason
INV966,SUP158,BUY58,LEN2,23UOSCI5527VLZV,29789,2024-02-21,PO260,GRN425,0,0.0,,,17882d6471d1ae834feda66bedca9cd1f8fc2028ac3eae21d47731e6dc3e96bb,0,23UOSCI5527VLZV 29789 2024-02-21 SUP158,0,58,67030.4827586207,37241.482758620696,3,0,1,1,5362.0199999999995,0.9998135378946936,1,0,0.13069908814589665,330,0,0,65,54,11,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV967,SUP23,BUY83,LEN5,20BVWTM7930ETZL,50720,2024-02-17,PO212,GRN265,0,0.0,,,943d17f6ac62571845c177999109595f45c7a64a9d8eaf368a9e8af71068a458,0,20BVWTM7930ETZL 50720 2024-02-17 SUP23,0,50,69032.06,18312.059999999998,1,0,1,1,9129.6,0.9998904781722997,1,0,0.1276595744680851,330,0,0,116,82,25,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV968,SUP140,BUY18,LEN5,29XVHQV7324RZZG,353219,2024-01-21,PO476,GRN330,1,0.0,,,cf5f4666c8d3457adcbdd583ebec6cc5276db37b4f48685a572f73651494c802,0,29XVHQV7324RZZG 353219 2024-01-21 SUP140,0,43,57523.023255813954,295695.976744186,1,0,1,1,63579.42,0.9999842718874773,1,0,0.0972644376899696,330,1,0,46,10,25,-1,1,32,1,"ML Anomaly, GST Mismatch, High Amount, PO Missing, GRN Missing"
INV969,SUP92,BUY17,LEN26,08BXNLI1159HLZV,90192,2024-01-16,PO318,GRN423,1,0.0,,,d494317b35e683710861fe31cd5664fc9405177617a6a60e17dfdf0928f1c358,0,08BXNLI1159HLZV 90192 2024-01-16 SUP92,0,50,61500.72,28691.28,1,0,1,1,16234.56,0.9999384068058016,1,0,0.13677811550151975,330,0,0,192,9,18,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV970,SUP125,BUY36,LEN20,35PDNEY2859ETZE,46640,2024-05-23,PO234,GRN462,0,0.0,,,3b4839444c002ceb7785cf322a8eaa7d6244ce63155d23f42c2b404c10847627,0,35PDNEY2859ETZE 46640 2024-05-23 SUP125,0,50,62106.14,15466.14,1,0,1,1,8395.199999999999,0.9998808985017031,1,0,0.11550151975683891,330,0,0,29,30,12,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV971,SUP162,BUY19,LEN18,27YAZFI0957XBZH,97787,2024-03-27,PO83,GRN234,0,0.0,,,1a7dee9addb41d26b986d0c9747148c9587d100eada64614d46b2f93040af138,0,27YAZFI0957XBZH 97787 2024-03-27 SUP162,0,61,65208.70491803279,32578.29508196721,2,0,1,1,17601.66,0.9999431904041776,1,0,0.1458966565349544,330,1,1,70,11,9,1,0,25,1,"GST Mismatch, Multi-Lender, High Amount, High Activity, PO Missing, GRN Missing"
INV972,SUP102,BUY93,LEN20,07SGNIQ7647TAZV,22755,2024-09-08,PO363,GRN391,0,0.0,,,66d08b79a88e1226869890f91bb3caaa26c6a6f5a78e8b16ae6b400fca78163e,0,07SGNIQ7647TAZV 22755 2024-09-08 SUP102,0,50,72998.38,50243.380000000005,2,0,1,1,4095.8999999999996,0.9997559130073959,1,0,0.12158054711246201,330,0,0,4,93,12,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV973,SUP74,BUY63,LEN20,21EKBCD0288FNZF,39068,2024-04-05,PO497,GRN474,1,0.0,,,90cff752fdf3cb16f5bef6563d01966352e56533d095f4a084f1d4247a400927,0,21EKBCD0288FNZF 39068 2024-04-05 SUP74,0,54,47732.40740740741,8664.407407407409,2,0,1,1,7032.24,0.9998578180184382,1,0,0.11854103343465046,330,0,0,172,60,12,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV974,SUP84,BUY46,LEN30,07LLFIY8616FLZW,32160,2024-04-08,PO294,GRN177,1,0.0,,,6135d5f51793c01794ed286652949c15139411262999f38e864dd40cc18c5efa,0,07LLFIY8616FLZW 32160 2024-04-08 SUP84,0,52,67564.67307692308,35404.67307692308,1,0,1,1,5788.8,0.9998272824622613,1,0,0.1276595744680851,330,0,0,183,41,23,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV975,SUP163,BUY70,LEN6,22IEMOM0192RBZA,69669,2024-03-09,PO268,GRN370,0,0.0,,,f979c8d42d88bb9495a0694c9f7d461873983a3bbe5af8054af495bbba29c406,0,22IEMOM0192RBZA 69669 2024-03-09 SUP163,0,45,55849.75555555556,13819.24444444444,1,0,1,1,12540.42,0.9999202642125055,1,0,0.1094224924012158,330,0,0,71,68,26,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV976,SUP29,BUY66,LEN5,16ZMIKI9868JIZI,91368,2024-02-25,PO481,GRN174,0,0.0,,,a5f7914a76fae38c8d9ee898d8dfac424542f32f49ac193a3b7b5792421d50ec,0,16ZMIKI9868JIZI 91368 2024-02-25 SUP29,0,48,69592.95833333333,21775.04166666667,1,0,1,1,16446.239999999998,0.9999391995252699,1,0,0.10638297872340426,330,0,0,122,63,25,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV977,SUP172,BUY44,LEN6,23OBDEA7582DCZU,70995,2024-10-15,PO34,GRN400,0,0.0,,,b832c8ea5aa0702bd6eb9cbd47bc45392daacbf68d44e4686837ae6cdc06ce4a,0,23OBDEA7582DCZU 70995 2024-10-15 SUP172,0,51,67708.19607843137,3286.8039215686294,1,0,1,1,12779.1,0.9999217533509127,1,0,0.12158054711246201,330,0,0,81,39,26,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV978,SUP71,BUY68,LEN14,27WEPNZ8074RAZG,13300,2024-11-11,PO314,GRN232,0,0.0,,,714fa883b359bdd91b6febdf290b4a19197cec30552c39ca9b35b89a79f3a902,0,27WEPNZ8074RAZG 13300 2024-11-11 SUP71,0,42,65198.02380952381,51898.02380952381,1,0,1,1,2394.0,0.9995824634655532,1,0,0.10638297872340426,330,0,0,169,65,5,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV979,SUP190,BUY55,LEN8,15TJQOY9279TYZB,81856,2024-11-24,PO498,GRN78,1,0.0,,,00c844689b1b61e59608fc40bb944e056647509d83042e9f99d773e9d14d6213,0,15TJQOY9279TYZB 81856 2024-11-24 SUP190,0,57,71860.47368421052,9995.52631578948,3,0,1,1,14734.08,0.9999321347423971,1,0,0.1398176291793313,330,0,0,101,51,28,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV980,SUP114,BUY7,LEN6,05YZSMK9618CHZA,88761,2024-07-03,PO447,GRN20,0,0.0,,,bc2c2cf5068d7466d2b54c43041505f098f25874e9f3c0bb494c414b3c1aeec3,0,05YZSMK9618CHZA 88761 2024-07-03 SUP114,0,57,60524.38596491228,28236.614035087718,2,0,1,1,15976.98,0.9999374138658329,1,0,0.11854103343465046,330,0,0,17,67,26,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV981,SUP172,BUY86,LEN13,21PBWID0194SCZW,90387,2024-01-23,PO443,GRN144,0,0.0,,,04a041df1025f81deee81b8d6ea1f2018644972ae5c969b28c5d480565e8841a,0,21PBWID0194SCZW 90387 2024-01-23 SUP172,0,51,67708.19607843137,22678.80392156863,1,0,1,1,16269.66,0.9999385396781691,1,0,0.12158054711246201,330,0,0,81,85,4,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV982,SUP63,BUY80,LEN6,13HPDCT7044DQZI,86551,2024-05-24,PO127,GRN463,0,0.0,,,6038f690d33e204e543ac00bee291608534547d2a8270e78b48d7605a5ca5c29,0,13HPDCT7044DQZI 86551 2024-05-24 SUP63,0,57,70546.78947368421,16004.210526315786,1,0,1,1,15579.18,0.9999358158891617,1,0,0.13677811550151975,330,0,0,160,79,26,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV983,SUP180,BUY21,LEN30,04PHAXK8636WEZO,4633,2024-12-28,PO190,GRN223,1,0.0,,,79f7ea3f20658626ea0e0c475e2bfa82a04efca7763a6d226fab02c711eaa511,0,04PHAXK8636WEZO 4633 2024-12-28 SUP180,0,52,59172.692307692305,54539.692307692305,4,0,1,1,833.9399999999999,0.9988023091479628,1,0,0.1094224924012158,330,0,0,90,14,23,-1,1,32,1,"ML Anomaly, GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV984,SUP116,BUY18,LEN17,33IXOJL7514XXZC,47986,2024-04-12,PO168,GRN149,0,0.0,,,777f2674acc0cbb472ad97d0b2ace42bca0c4f6de64ef24b3f78e3fb79ee8b1b,0,33IXOJL7514XXZC 47986 2024-04-12 SUP116,0,59,61416.813559322036,13430.813559322036,2,0,1,1,8637.48,0.9998842388938795,1,0,0.1398176291793313,330,0,0,19,10,8,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV985,SUP68,BUY91,LEN29,27SUADL4311IIZE,25403,2024-01-27,PO47,GRN145,1,0.0,,,c84c4b33ff3ba3501aa1dc4f8adfd52078e62e8124064f84910cd97b3db26939,0,27SUADL4311IIZE 25403 2024-01-27 SUP68,0,47,59220.255319148935,33817.255319148935,1,0,1,1,4572.54,0.9997813509885122,1,0,0.12158054711246201,330,0,0,165,91,21,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV986,SUP88,BUY50,LEN14,09AUDRL5942ERZM,27153,2024-04-02,PO14,GRN392,0,0.0,,,836638cb489b2d571241b16dcdc656d969738bc4766b2311002eb1be00c14dd1,0,09AUDRL5942ERZM 27153 2024-04-02 SUP88,0,50,67055.6,39902.600000000006,1,0,1,1,4887.54,0.9997954399473054,1,0,0.10638297872340426,330,0,0,187,46,5,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV987,SUP182,BUY64,LEN16,07SGNIQ7647TAZV,9747,2024-01-23,PO232,GRN65,1,0.0,,,97eb589cba7da7cf84d689504ab74f42408ea627c247801455dadb30133c9ad3,0,07SGNIQ7647TAZV 9747 2024-01-23 SUP182,0,58,57552.275862068964,47805.275862068964,2,0,1,1,1754.46,0.9994303487405011,1,0,0.1337386018237082,330,0,0,92,61,7,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV988,SUP27,BUY30,LEN12,31NDHBD7089MDZX,68760,2024-04-13,PO83,GRN499,1,0.0,,,2e3de761a58ee2f4eb46335b2a03db63fb3b290000a193a202ab720496c183c5,0,31NDHBD7089MDZX 68760 2024-04-13 SUP27,0,50,69688.34,928.3399999999965,2,0,1,1,12376.8,0.9999192101989045,1,0,0.11246200607902736,330,0,0,120,24,3,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV989,SUP105,BUY61,LEN18,30MTBOB5774WFZP,15659,2024-02-01,PO308,GRN32,0,0.0,,,af27a2b17fd848db44bbf67c8731fa6e78a7709f402570e1f4b141c395bda1fe,0,30MTBOB5774WFZP 15659 2024-02-01 SUP105,0,56,56768.017857142855,41109.017857142855,1,0,1,1,2818.62,0.9996453422801654,1,0,0.1337386018237082,330,0,0,7,58,9,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV990,SUP89,BUY1,LEN15,03SJGIV2433ULZM,31504,2024-03-21,PO132,GRN213,0,0.0,,,6a9aa775aa69a56f480a3b6652d698196f0635257b2f6c5e63252ef0377436e7,0,03SJGIV2433ULZM 31504 2024-03-21 SUP89,0,55,55261.09090909091,23757.09090909091,1,0,1,1,5670.719999999999,0.9998236866417948,1,0,0.13677811550151975,330,0,0,188,0,6,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV991,SUP188,BUY69,LEN4,14CMKNU2945IYZZ,2798,2024-02-07,PO407,GRN116,0,0.0,,,9920a4cb9cf361cf1c3f405c0cc5dc6c60676b408f220ab66bb2b2c8a6017adf,0,14CMKNU2945IYZZ 2798 2024-02-07 SUP188,0,46,44329.82608695652,41531.82608695652,1,0,1,1,503.64,0.9980183893468612,1,0,0.1094224924012158,330,0,0,98,66,24,-1,1,27,1,"ML Anomaly, GST Mismatch, PO Missing, GRN Missing"
INV992,SUP177,BUY48,LEN10,18ERGBS5093IIZX,89455,2024-10-21,PO114,GRN328,0,0.0,,,2a7568931fc5e6de41652d588e907d8f0a4161ade372824a6a766301371bf890,0,18ERGBS5093IIZX 89455 2024-10-21 SUP177,0,53,63515.018867924526,25939.981132075474,1,0,1,1,16101.9,0.9999378993845829,1,0,0.11550151975683891,330,0,0,86,43,1,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV993,SUP107,BUY54,LEN16,23HHWGG3617RSZD,89817,2024-11-28,PO172,GRN347,0,0.0,,,a3823d6a67e51b56f471bf9f5314ff1b1b9ef2d9bc6854ce205ec614f15a923e,0,23HHWGG3617RSZD 89817 2024-11-28 SUP107,0,44,53572.27272727273,36244.72727272727,2,0,1,1,16167.06,0.9999381496605035,1,0,0.10638297872340426,330,0,0,9,50,7,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV994,SUP96,BUY57,LEN1,10UHPAB8809FOZF,16300,2024-11-27,PO307,GRN61,0,0.0,,,083b2f763cad65025664cc96612ec4ac8434a833bfb9c99eca0d373efd731f1e,0,10UHPAB8809FOZF 16300 2024-11-27 SUP96,0,48,60227.354166666664,43927.354166666664,1,0,1,1,2934.0,0.9996592844974447,1,0,0.11550151975683891,330,0,0,196,53,0,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV995,SUP30,BUY50,LEN1,37ITMZP0515OFZS,83529,2024-09-22,PO297,GRN13,0,0.0,,,0634e337f5bf8026ed0957f72900fdcace84b042414657f87a4b82a8784ff15f,0,37ITMZP0515OFZS 83529 2024-09-22 SUP30,0,46,57284.586956521736,26244.413043478264,1,0,1,1,15035.22,0.9999334939233397,1,0,0.11550151975683891,330,0,0,124,46,0,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV996,SUP54,BUY66,LEN6,21BJICA8119HIZR,79861,2024-12-16,PO224,GRN77,0,0.0,,,732bf889513335055dd3e744432bbb4e7835a2899a6d9ee8c1fe067cd4203913,0,21BJICA8119HIZR 79861 2024-12-16 SUP54,0,51,60349.0,19512.0,1,0,1,1,14374.98,0.9999304395248185,1,0,0.12462006079027356,330,0,0,150,63,26,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV997,SUP118,BUY72,LEN20,34UWVVT5284GIZV,77987,2024-04-25,PO230,GRN441,0,0.0,,,b164c1b98f615a67fb5a161e320487e02cd25b36c38363b4216d98cdb7301d7c,0,34UWVVT5284GIZV 77987 2024-04-25 SUP118,0,57,56937.73684210526,21049.26315789474,1,0,1,1,14037.66,0.9999287681302916,1,0,0.13677811550151975,330,0,0,21,70,12,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV998,SUP197,BUY34,LEN17,18DPCHK5948ITZG,397670,2024-05-04,PO445,GRN36,1,0.0,,,bc2588348e8bc1bf7eb917e138eb55ca621a58737b8c115bee64c0c0afdf1e91,0,18DPCHK5948ITZG 397670 2024-05-04 SUP197,0,49,72997.08163265306,324672.9183673469,1,0,1,1,71580.59999999999,0.999986029929479,1,0,0.12158054711246201,330,1,0,108,28,8,-1,1,32,1,"ML Anomaly, GST Mismatch, High Amount, PO Missing, GRN Missing"
INV999,SUP40,BUY98,LEN11,10NCLZM9567AXZH,6773,2024-01-11,PO184,GRN252,0,0.0,,,2c44d3e12f9fabdf60bdb09d274b4d8bb4b992c16af9491a2f1401651a044080,0,10NCLZM9567AXZH 6773 2024-01-11 SUP40,0,50,64218.92,57445.92,1,0,1,1,1219.1399999999999,0.9991804219187962,1,0,0.11246200607902736,330,0,0,135,98,2,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV1000,SUP80,BUY92,LEN3,10LSNCH0813DCZF,61035,2024-07-28,PO200,GRN64,0,0.0,,,0b9d2326ffeb6b1fbfafa015935717a81b785b53146759fdeaace9d3820b9129,0,10LSNCH0813DCZF 61035 2024-07-28 SUP80,0,48,50731.916666666664,10303.083333333336,1,0,1,1,10986.3,0.9999089858290936,1,0,0.11550151975683891,330,0,0,179,92,22,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV1001,SUP171,BUY61,LEN14,14KKDOK5166NLZC,98608,2024-11-17,PO301,GRN346,1,0.0,,,4c5501f3cd1b9c275ff1b5de6c6f00bb70d8a2c6022f050cc10606bcf13d02f8,0,14KKDOK5166NLZC 98608 2024-11-17 SUP171,0,48,63039.583333333336,35568.416666666664,3,0,1,1,17749.44,0.9999436633683447,1,0,0.11854103343465046,330,1,0,80,58,5,1,0,22,1,"GST Mismatch, Multi-Lender, High Amount, PO Missing, GRN Missing"
INV1002,SUP29,BUY100,LEN17,19XZLTS1445ZXZW,63553,2024-05-01,PO6,GRN163,0,0.0,,,7b58b8947a81ef1bbbc2fe38c73971c2493cbe13796d7dc6026e1535e822ecf0,0,19XZLTS1445ZXZW 63553 2024-05-01 SUP29,0,48,69592.95833333333,6039.9583333333285,1,0,1,1,11439.539999999999,0.9999125915385113,1,0,0.10638297872340426,330,0,0,122,2,8,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV1003,SUP179,BUY88,LEN26,09TPKWZ2799FBZB,26094,2024-06-17,PO128,GRN208,1,0.0,,,e32d400bbbb6adb764f0b478ea73ee3bc3db6d041b02689006b749cb2f6941a2,0,09TPKWZ2799FBZB 26094 2024-06-17 SUP179,0,48,64735.541666666664,38641.541666666664,1,0,1,1,4696.92,0.9997871398406103,1,0,0.12158054711246201,330,0,0,88,87,18,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV1004,SUP125,BUY74,LEN5,37ADOIX5896MGZT,63585,2024-01-17,PO422,GRN173,0,0.0,,,16f56da6c157dac7e3df18fe72e215f834225c90cc392ebd6d2ea41e854fc66f,0,37ADOIX5896MGZT 63585 2024-01-17 SUP125,0,50,62106.14,1478.8600000000006,3,0,1,1,11445.3,0.9999126355241432,1,0,0.11550151975683891,330,0,0,29,72,25,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV1005,SUP3,BUY85,LEN18,31SQCLC8663XJZC,98297,2024-12-09,PO399,GRN69,0,0.0,,,f2ad243f9e1063072084dd57bdacab6d3a5d4a4233f3611ce610274b6e31b884,0,31SQCLC8663XJZC 98297 2024-12-09 SUP3,0,45,78767.33333333333,19529.66666666667,1,0,1,1,17693.46,0.9999434851360256,1,0,0.11246200607902736,330,1,0,123,84,9,1,0,17,0,"GST Mismatch, High Amount, PO Missing, GRN Missing"
INV1006,SUP138,BUY67,LEN20,04YBOCR6568XHZF,68383,2024-02-21,PO36,GRN140,0,0.0,,,1c0efef383e75774802f04e88ccd9eef1069db3361d2feb1fcd5fd7909b670cd,0,04YBOCR6568XHZF 68383 2024-02-21 SUP138,0,47,54683.48936170213,13699.51063829787,1,0,1,1,12308.939999999999,0.9999187648355718,1,0,0.1094224924012158,330,0,0,43,64,12,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV1007,SUP114,BUY85,LEN16,32YRUCX7945ZVZU,23428,2024-06-08,PO166,GRN472,0,0.0,,,00ad374a90355ac00b40edabe26d6c56c9a82802b85ce119e0b3abf5d113551c,0,32YRUCX7945ZVZU 23428 2024-06-08 SUP114,0,57,60524.38596491228,37096.38596491228,1,0,1,1,4217.04,0.9997629230637927,1,0,0.11854103343465046,330,0,0,17,84,7,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV1008,SUP58,BUY35,LEN19,17MBDGX8916TUZC,250941,2024-04-18,PO347,GRN128,1,0.0,,,29d812221c3a4864af1af0f0ba8100459d22a2a5482bca866e0f7d6becd798d4,0,17MBDGX8916TUZC 250941 2024-04-18 SUP58,0,58,62319.25862068965,188621.74137931035,1,0,1,1,45169.38,0.9999778615986848,1,0,0.13677811550151975,330,1,0,154,29,10,-1,1,32,1,"ML Anomaly, GST Mismatch, High Amount, PO Missing, GRN Missing"
INV1009,SUP16,BUY93,LEN13,02PPNCH8791MXZA,61220,2024-10-19,PO281,GRN496,0,0.0,,,0be05bd49f775f2df457213238d599318c9c12414ba467475929b869045284be,0,02PPNCH8791MXZA 61220 2024-10-19 SUP16,0,45,72919.33333333333,11699.333333333328,1,0,1,1,11019.6,0.9999092608387928,1,0,0.11246200607902736,330,0,0,67,93,4,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV1010,SUP48,BUY68,LEN9,09DLKBL3694AVZN,89518,2024-07-03,PO235,GRN260,0,0.0,,,a30d046c43298e3271e6e88171103b3ec53586e81aeb5d5aae466147178a6b1b,0,09DLKBL3694AVZN 89518 2024-07-03 SUP48,0,36,79373.86111111111,10144.13888888889,1,0,1,1,16113.24,0.9999379430863634,1,0,0.0972644376899696,330,0,0,143,65,29,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV1011,SUP182,BUY46,LEN30,04GWLWH9930QNZB,90520,2024-10-01,PO170,GRN66,1,0.0,,,75748ff4af4f7f3a30787d330bb3d891060cb94c982d1761a74b7b91edd784cf,0,04GWLWH9930QNZB 90520 2024-10-01 SUP182,0,58,57552.275862068964,32967.724137931036,1,0,1,1,16293.599999999999,0.9999386299755747,1,0,0.1337386018237082,330,0,0,92,41,23,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV1012,SUP166,BUY12,LEN19,03QPVWK8763LQZE,457325,2024-03-11,PO208,GRN341,1,0.0,,,1201d6a0105617866a2a23d183eaf22561bd134aa011b9f42ad3987394d7c140,0,03QPVWK8763LQZE 457325 2024-03-11 SUP166,0,52,85300.38461538461,372024.6153846154,1,0,1,1,82318.5,0.9999878522099866,1,0,0.1276595744680851,330,1,0,74,4,10,-1,1,32,1,"ML Anomaly, GST Mismatch, High Amount, PO Missing, GRN Missing"
INV1013,SUP179,BUY91,LEN27,24SFZSU1885RGZO,73304,2024-01-12,PO292,GRN128,1,0.0,,,156f85580704549a8ede964a3f8e4c4e47170a6eedc49e35b566eb74d03622ea,0,24SFZSU1885RGZO 73304 2024-01-12 SUP179,0,48,64735.541666666664,8568.458333333336,1,0,1,1,13194.72,0.9999242178524552,1,0,0.12158054711246201,330,0,0,88,91,19,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV1014,SUP14,BUY77,LEN3,10AHDRC2953NNZC,46393,2024-04-14,PO242,GRN108,0,0.0,,,271ce01558ea8c9222b34eaffde69c8a36ea306edea005aae5e0ea788dd918e0,0,10AHDRC2953NNZC 46393 2024-04-14 SUP14,0,45,92264.6,45871.600000000006,2,0,1,1,8350.74,0.9998802644718346,1,0,0.11246200607902736,330,0,0,45,75,22,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV1015,SUP57,BUY61,LEN17,03RWXYS0010CKZW,48699,2024-11-11,PO19,GRN489,1,0.0,,,c6838403bd1042a98da771a5d97e603c52ff82790d591d353fafe6cd072b4215,0,03RWXYS0010CKZW 48699 2024-11-11 SUP57,0,51,88338.35294117648,39639.352941176476,2,0,1,1,8765.82,0.9998859335540139,1,0,0.11550151975683891,330,0,0,153,58,8,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV1016,SUP165,BUY9,LEN10,08DWVBM0183ZLZX,1839,2024-12-01,PO270,GRN486,0,0.0,,,32431cac96f4b30063a67666228209aa0487cb451b88f9d82c9cec678848ee5a,0,08DWVBM0183ZLZX 1839 2024-12-01 SUP165,0,51,54992.27450980392,53153.27450980392,1,0,1,1,331.02,0.9969881332449853,1,0,0.11550151975683891,330,0,0,73,89,1,-1,1,27,1,"ML Anomaly, GST Mismatch, PO Missing, GRN Missing"
INV1017,SUP74,BUY54,LEN10,28RWPRI8496IPZM,19363,2024-01-15,PO385,GRN421,0,0.0,,,561ba3747362fb5e0136f01be7cbc9d3716cd5d5bb741a5a781bf4cb27d9b6be,0,28RWPRI8496IPZM 19363 2024-01-15 SUP74,0,54,47732.40740740741,28369.40740740741,1,0,1,1,3485.3399999999997,0.9997131662431088,1,0,0.11854103343465046,330,0,0,172,50,1,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV1018,SUP57,BUY57,LEN18,36EAHRE9707WDZH,79745,2024-01-17,PO203,GRN308,0,0.0,,,d472d1f77a304cabe9522a6467754be695c917650abe41bb11b3b5164ca3829c,0,36EAHRE9707WDZH 79745 2024-01-17 SUP57,0,51,88338.35294117648,8593.352941176476,3,0,1,1,14354.1,0.9999303383466503,1,0,0.11550151975683891,330,0,0,153,53,9,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV1019,SUP77,BUY2,LEN13,25ICUHU7292TUZN,39276,2024-05-22,PO421,GRN364,0,0.0,,,4591534eb39406356141ba56f7d2fa4811af2e6234578996ffc74d7d27ad8cdb,0,25ICUHU7292TUZN 39276 2024-05-22 SUP77,0,58,63200.96551724138,23924.965517241377,1,0,1,1,7069.679999999999,0.9998585708871,1,0,0.13069908814589665,330,0,0,175,12,4,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV1020,SUP154,BUY72,LEN4,14KYGPR4928RGZW,56394,2024-05-07,PO113,GRN113,0,0.0,,,dc8c3644eeecd29af9d5226d1c63441f199e11374a7a6d30003b1a12826da49f,0,14KYGPR4928RGZW 56394 2024-05-07 SUP154,0,45,63272.42222222222,6878.422222222223,2,0,1,1,10150.92,0.9999014964656932,1,0,0.11246200607902736,330,0,0,61,70,24,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV1021,SUP132,BUY58,LEN18,33SCAKS2136PSZL,44292,2024-04-10,PO18,GRN288,1,0.0,,,be1ee7e6cc3c0bb92e982704adc788fdb20ba3bd8d1c95d6f821fae02248401a,0,33SCAKS2136PSZL 44292 2024-04-10 SUP132,0,47,66596.34042553192,22304.34042553192,2,0,1,1,7972.5599999999995,0.9998745855050943,1,0,0.11246200607902736,330,0,0,37,54,9,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV1022,SUP1,BUY91,LEN27,08WMLNO0730SXZG,66290,2024-10-03,PO404,GRN1,1,0.0,,,4731cb115c24839a2fc1ea831a35737de5704daf7526632721cb9b05537c341b,0,08WMLNO0730SXZG 66290 2024-10-03 SUP1,0,38,50841.94736842105,15448.052631578947,1,0,1,1,11932.199999999999,0.9999162001810076,1,0,0.09422492401215805,330,0,0,0,91,19,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV1023,SUP47,BUY73,LEN13,31EIMEZ5100EAZL,69671,2024-07-01,PO322,GRN171,0,0.0,,,1527315222517ef0673b45a61bc9d501eb77a73d07ce7f639c925107f15507db,0,31EIMEZ5100EAZL 69671 2024-07-01 SUP47,0,62,82588.79032258065,12917.790322580651,2,0,1,1,12540.779999999999,0.9999202665012462,1,0,0.1398176291793313,330,0,1,142,71,4,1,0,20,1,"GST Mismatch, Multi-Lender, High Activity, PO Missing, GRN Missing"
