invoice_id,supplier_id,buyer_id,lender_id,GSTIN,amount,date,PO_id,GRN_id,fraud_flag
INV2537,SUP146,BUY29,LEN10,35GSGFH4606KTZR,86929,22-10-2024,PO27,GRN68,0
INV2538,SUP131,BUY100,LEN17,33YIEON9145QTZZ,89163,04-08-2024,PO8,GRN378,0
INV2539,SUP114,BUY37,LEN3,20YZWNI1523ZIZK,76706,03-08-2024,PO359,GRN69,0
INV2540,SUP103,BUY7,LEN21,07WAKNI7474WKZS,99686,04-12-2024,PO240,GRN315,1
INV2541,SUP149,BUY56,LEN9,27JUUUG4707MAZH,86509,02-02-2024,PO255,GRN110,0
INV2542,SUP91,BUY74,LEN14,02QEDUU5154PHZV,1901,24-02-2024,PO221,GRN278,0
INV2543,SUP152,BUY48,LEN24,23IDVNW4246CJZD,33086,25-01-2024,PO64,GRN428,1
INV2544,SUP70,BUY93,LEN4,12LWXVS2038URZA,36161,08-02-2024,PO180,GRN444,0
INV2545,SUP57,BUY16,LEN7,19YMWET9405MWZN,245342,01-06-2024,PO370,GRN85,1
INV2546,SUP156,BUY84,LEN2,12RDCOF8812TVZQ,42418,16-04-2024,PO143,GRN206,0
INV2547,SUP5,BUY58,LEN10,24TRHXG9152HNZY,14356,10-08-2024,PO197,GRN286,0
INV2548,SUP30,BUY4,LEN11,16GEALY8086FSZU,88337,02-12-2024,PO371,GRN224,1
INV2549,SUP155,BUY6,LEN21,37AMGVT2078OQZU,70371,07-07-2024,PO410,GRN479,1
INV2550,SUP22,BUY10,LEN9,26APBUV8428WWZU,61814,20-09-2024,PO97,GRN153,0
INV2551,SUP22,BUY92,LEN5,16JEQWR2417UTZX,51079,11-07-2024,PO375,GRN479,1
INV2552,SUP177,BUY32,LEN11,24XTAMJ7483OVZB,14325,27-03-2024,PO221,GRN476,0
INV2553,SUP122,BUY46,LEN3,31UWLRV7810XOZT,4679,28-10-2024,PO137,GRN400,1
INV2554,SUP96,BUY13,LEN16,18KJYSO2273UNZH,55286,19-02-2024,PO221,GRN123,1
INV2555,SUP83,BUY88,LEN11,03YYLWR8558WVZS,30554,19-05-2024,PO259,GRN315,0
INV2556,SUP192,BUY62,LEN7,05CUFYV9833MUZO,99160,04-02-2024,PO345,GRN98,0
INV2557,SUP162,BUY1,LEN8,21WGJVA1446NDZY,29458,07-05-2024,PO233,GRN13,0
INV2558,SUP16,BUY80,LEN11,05ASTWB5584LDZA,307392,12-05-2024,PO402,GRN142,1
INV2559,SUP139,BUY42,LEN2,16MKBAQ0771JXZW,84095,27-09-2024,PO405,GRN406,0
INV2560,SUP49,BUY89,LEN7,12TJXHK8709TUZD,62467,28-02-2024,PO178,GRN276,0
INV2561,SUP79,BUY3,LEN17,05FJZFD5697YHZM,30862,16-02-2024,PO259,GRN192,0
INV2562,SUP104,BUY71,LEN19,22PAFTP1302HTZR,59438,19-03-2024,PO304,GRN464,1
INV2563,SUP90,BUY85,LEN13,10EMKRM0225KDZT,36682,15-01-2024,PO52,GRN365,1
INV2564,SUP86,BUY62,LEN2,33KBLJX0324TGZB,68088,26-02-2024,PO323,GRN418,0
INV2565,SUP135,BUY75,LEN10,13PHVAK0787XGZY,89106,01-01-2024,PO191,GRN52,1
INV2566,SUP71,BUY64,LEN2,10VAFEC6383URZA,83169,13-11-2024,PO276,GRN392,0
INV2567,SUP47,BUY60,LEN4,12VGNOO4059HUZY,465908,24-02-2024,PO461,GRN14,1
INV2568,SUP63,BUY30,LEN3,09RQFZK7618BYZI,293664,20-04-2024,PO131,GRN159,1
INV2569,SUP33,BUY13,LEN15,37ADOIX5896MGZT,52654,28-06-2024,PO80,GRN376,1
INV2570,SUP41,BUY28,LEN1,02NEMYG9504MWZX,80499,13-12-2024,PO119,GRN195,1
INV2571,SUP188,BUY89,LEN5,22XBSAC1033YEZE,12065,16-06-2024,PO43,GRN461,0
INV2572,SUP197,BUY63,LEN15,14NSXOT8820ZKZF,75423,09-01-2024,PO2,GRN191,1
INV2573,SUP190,BUY9,LEN20,13IRFDU6381CTZM,68436,10-11-2024,PO271,GRN397,0
INV2574,SUP190,BUY4,LEN24,21SGSNZ9643BDZQ,57237,06-06-2024,PO35,GRN405,1
INV2575,SUP192,BUY66,LEN11,24IIAXM2668UDZF,94183,24-01-2024,PO487,GRN16,0
INV2576,SUP16,BUY32,LEN5,04BUVEQ8236XIZU,63730,27-06-2024,PO295,GRN464,0
INV2577,SUP179,BUY9,LEN20,35BUUNX9936NGZO,86103,24-12-2024,PO6,GRN73,0
INV2578,SUP77,BUY53,LEN10,04TMPPX3446IJZV,77563,20-09-2024,PO490,GRN168,0
INV2579,SUP58,BUY97,LEN2,04VGZOH5826MBZY,43069,11-01-2024,PO240,GRN41,0
INV2580,SUP194,BUY81,LEN12,16NAUMY8699ZVZV,92711,08-04-2024,PO459,GRN65,0
INV2581,SUP32,BUY19,LEN13,27UMWJZ4532QHZC,53158,17-12-2024,PO48,GRN362,0
INV2582,SUP92,BUY12,LEN1,27XLZPW9618IOZR,1318,13-01-2024,PO61,GRN271,0
INV2583,SUP74,BUY11,LEN5,07MOZOM1397YLZE,2978,01-09-2024,PO105,GRN247,0
INV2584,SUP191,BUY74,LEN12,23ANQQD4452TIZJ,75583,07-03-2024,PO385,GRN124,0
INV2585,SUP72,BUY39,LEN20,17CRHMW7985INZO,56953,20-06-2024,PO110,GRN443,0
INV2586,SUP100,BUY86,LEN16,08BNXVT1199JCZR,41417,16-12-2024,PO397,GRN175,1
INV2587,SUP156,BUY11,LEN2,09GYMKL8518DEZS,78443,28-03-2024,PO290,GRN126,0
INV2588,SUP141,BUY15,LEN19,03VALUZ4885AIZL,9793,16-12-2024,PO180,GRN371,0
INV2589,SUP181,BUY74,LEN17,28KMIJS3579DOZK,48948,17-01-2024,PO200,GRN338,0
INV2590,SUP66,BUY33,LEN8,36SUXSM7875PWZH,96980,11-07-2024,PO244,GRN358,0
INV2591,SUP37,BUY55,LEN3,25ULSFL7138KZZI,71141,15-06-2024,PO366,GRN219,1
INV2592,SUP97,BUY45,LEN25,23JXYOU8720GYZH,8228,23-02-2024,PO62,GRN287,1
INV2593,SUP122,BUY39,LEN26,20LERBA9761BUZM,78361,22-11-2024,PO373,GRN256,1
INV2594,SUP68,BUY77,LEN9,04JKJEU6321BNZP,18458,20-10-2024,PO211,GRN451,0
INV2595,SUP2,BUY90,LEN17,35VPXDZ4666LTZW,49394,06-09-2024,PO16,GRN79,0
INV2596,SUP15,BUY62,LEN26,30QSPFU8232YGZW,31531,20-11-2024,PO434,GRN141,1
INV2597,SUP65,BUY62,LEN9,12EFTFM2025NZZY,85137,28-08-2024,PO106,GRN157,0
INV2598,SUP175,BUY33,LEN14,31FXTFE7772IEZX,47036,22-10-2024,PO1,GRN142,0
INV2599,SUP17,BUY16,LEN17,32ALSTZ2268TAZS,78662,20-06-2024,PO487,GRN177,0
INV2600,SUP44,BUY51,LEN13,34FKFTX4455QFZT,43650,09-04-2024,PO38,GRN388,0
INV2601,SUP60,BUY13,LEN18,15AIPXJ9314YQZK,37867,20-06-2024,PO143,GRN313,0
INV2602,SUP166,BUY38,LEN11,22DVQCY8060LTZR,43490,22-04-2024,PO35,GRN355,0
INV2603,SUP108,BUY14,LEN30,34BNNVQ8095NGZW,91109,10-08-2024,PO267,GRN430,1
INV2604,SUP48,BUY33,LEN10,19SQZZO8797QVZP,90630,22-11-2024,PO341,GRN310,0
INV2605,SUP166,BUY64,LEN11,22WLJSE1391NEZW,80960,24-08-2024,PO277,GRN485,0
INV2606,SUP53,BUY23,LEN30,05TBDOV1244QBZT,26200,09-02-2024,PO126,GRN357,1
INV2607,SUP20,BUY56,LEN5,06MDNGI1910JEZD,80994,26-09-2024,PO424,GRN123,0
INV2608,SUP88,BUY36,LEN5,22PJYIQ3783YOZA,82184,09-02-2024,PO285,GRN482,0
INV2609,SUP100,BUY30,LEN6,36WMXHY4386WHZP,468705,04-08-2024,PO492,GRN147,1
INV2610,SUP137,BUY10,LEN6,20TMCSL3010SUZP,17830,06-02-2024,PO58,GRN487,0
INV2611,SUP23,BUY23,LEN5,18HGLBE1566GWZH,79743,28-04-2024,PO19,GRN23,0
INV2612,SUP12,BUY76,LEN5,36LTFJQ3437PDZU,17416,03-09-2024,PO291,GRN150,0
INV2613,SUP39,BUY37,LEN26,27UDIEQ0213WHZC,19484,09-01-2024,PO448,GRN246,1
INV2614,SUP162,BUY62,LEN6,23AMNSU7661QJZU,42161,15-04-2024,PO197,GRN261,0
INV2615,SUP7,BUY96,LEN29,11EIYCS6554AJZJ,60271,01-12-2024,PO464,GRN324,1
INV2616,SUP122,BUY5,LEN6,23MHEAZ8599WWZK,42464,01-05-2024,PO274,GRN95,0
INV2617,SUP31,BUY25,LEN2,36OGBLI5680YBZZ,76666,10-02-2024,PO161,GRN11,0
INV2618,SUP65,BUY39,LEN14,06ZGAAD9570ZZZW,83580,10-01-2024,PO129,GRN453,0
INV2619,SUP72,BUY74,LEN5,17MVOHH9872NBZA,71873,14-01-2024,PO473,GRN158,0
INV2620,SUP3,BUY94,LEN3,06GDPQY5009RHZM,300463,11-04-2024,PO360,GRN48,1
INV2621,SUP164,BUY23,LEN6,34KUYYP1070IEZM,39215,22-04-2024,PO348,GRN175,0
INV2622,SUP91,BUY61,LEN5,11NPAEX3170NKZZ,86872,03-03-2024,PO183,GRN304,1
INV2623,SUP115,BUY57,LEN17,12PHVBK2613EKZT,69118,03-09-2024,PO35,GRN241,0
INV2624,SUP115,BUY64,LEN15,34TLAYE7314OZZL,31505,17-07-2024,PO390,GRN356,0
INV2625,SUP169,BUY19,LEN29,04YMPFY2292CEZS,50930,05-06-2024,PO93,GRN194,1
INV2626,SUP168,BUY25,LEN3,32SQDOI1963AOZU,54794,17-09-2024,PO314,GRN141,0
INV2627,SUP119,BUY85,LEN21,21FXLWL3092HAZA,17770,20-08-2024,PO328,GRN41,1
INV2628,SUP167,BUY49,LEN18,37SCQFJ1344DBZQ,62082,06-11-2024,PO453,GRN228,0
INV2629,SUP40,BUY99,LEN12,30GDCCZ2793SUZK,85762,27-07-2024,PO459,GRN64,0
INV2630,SUP33,BUY92,LEN25,16VDNZL0906DOZS,64810,26-08-2024,PO321,GRN321,1
INV2631,SUP63,BUY76,LEN10,30PSLPP8616XKZU,304734,03-12-2024,PO169,GRN241,1
INV2632,SUP59,BUY27,LEN5,06BPWFC7426WIZW,91851,15-05-2024,PO15,GRN277,1
INV2633,SUP21,BUY96,LEN7,16LMUVP9995ZBZS,23918,19-03-2024,PO103,GRN1,0
INV2634,SUP177,BUY59,LEN17,06BUELK7909LTZZ,60878,14-12-2024,PO420,GRN436,0
INV2635,SUP138,BUY54,LEN14,07GCSGT3280ZPZC,276339,26-04-2024,PO132,GRN455,1
INV2636,SUP79,BUY36,LEN17,09RRUPR2135WMZV,88763,07-01-2024,PO78,GRN166,0
INV2637,SUP191,BUY79,LEN2,37LNCMQ9520QNZO,34453,23-07-2024,PO423,GRN294,0
INV2638,SUP171,BUY40,LEN10,03TDWPT4808CAZK,20892,18-07-2024,PO42,GRN366,0
INV2639,SUP168,BUY1,LEN13,32JBBXJ3193FLZP,59970,22-12-2024,PO175,GRN486,0
INV2640,SUP137,BUY6,LEN9,35VRKLE7695WNZS,76890,15-06-2024,PO500,GRN443,0
INV2641,SUP55,BUY14,LEN2,08JXOPO1045WFZE,69889,24-07-2024,PO161,GRN410,0
INV2642,SUP7,BUY69,LEN6,10OKHYV1659RJZP,14865,07-05-2024,PO477,GRN215,0
INV2643,SUP10,BUY41,LEN4,29VJCOQ6286PQZP,59566,11-03-2024,PO120,GRN469,0
INV2644,SUP182,BUY11,LEN12,14KKWJN2711KHZU,30220,27-11-2024,PO424,GRN1,0
INV2645,SUP100,BUY65,LEN14,09WAFGL0126FVZQ,81368,11-01-2024,PO323,GRN212,0
INV2646,SUP23,BUY54,LEN21,32OXOHZ7843WEZU,45444,18-06-2024,PO67,GRN27,1
INV2647,SUP137,BUY83,LEN19,13NHATG3248VFZP,4520,02-07-2024,PO220,GRN177,0
INV2648,SUP49,BUY64,LEN1,36JZDAD2319QNZQ,82423,10-05-2024,PO241,GRN202,0
INV2649,SUP60,BUY48,LEN1,19UMDBK7946UEZI,423798,26-04-2024,PO162,GRN254,1
INV2650,SUP156,BUY32,LEN17,35XVUIP8876JLZT,45330,15-04-2024,PO321,GRN36,0
INV2651,SUP102,BUY47,LEN13,08DEYUJ6652ULZH,95368,05-08-2024,PO130,GRN337,0
INV2652,SUP74,BUY28,LEN25,13HZQAS5168VMZG,53074,09-02-2024,PO73,GRN210,1
INV2653,SUP64,BUY18,LEN30,22YUSYK2362KPZI,12836,10-07-2024,PO358,GRN492,1
INV2654,SUP67,BUY17,LEN1,03WZSJC0009RTZK,70471,24-04-2024,PO433,GRN71,0
INV2655,SUP148,BUY19,LEN13,24VKGIB0436FKZG,24881,24-12-2024,PO490,GRN281,0
INV2656,SUP52,BUY63,LEN8,19FFONF7256QPZQ,97209,25-04-2024,PO25,GRN271,0
INV2657,SUP195,BUY28,LEN19,28UMJNS4287EUZB,25733,28-04-2024,PO341,GRN182,0
INV2658,SUP62,BUY47,LEN20,15UHLWM7914PGZJ,12018,03-02-2024,PO356,GRN303,1
INV2659,SUP77,BUY48,LEN9,36MXUGO9885BOZB,65437,21-09-2024,PO413,GRN472,0
INV2660,SUP195,BUY53,LEN24,20YOPJI6572TYZM,47358,07-01-2024,PO162,GRN93,1
INV2661,SUP36,BUY74,LEN10,06HELXQ3965GLZM,54969,13-07-2024,PO297,GRN169,1
INV2662,SUP189,BUY5,LEN1,30EHBNQ0150NSZJ,28562,02-07-2024,PO280,GRN172,0
INV2663,SUP3,BUY99,LEN27,04PQCBB4589TVZE,84041,13-09-2024,PO371,GRN479,1
INV2664,SUP131,BUY76,LEN19,35CYDMF4388KEZY,52219,02-03-2024,PO153,GRN177,0
INV2665,SUP105,BUY33,LEN3,29TQTWS8442VTZE,10667,25-06-2024,PO233,GRN107,0
INV2666,SUP29,BUY44,LEN7,19RWBLD5963MDZP,362534,07-01-2024,PO13,GRN82,1
INV2667,SUP113,BUY95,LEN3,05ZDTKT4231NNZX,51786,08-07-2024,PO153,GRN47,0
INV2668,SUP196,BUY96,LEN5,22SKNXL7388WWZE,19013,07-10-2024,PO160,GRN442,0
INV2669,SUP70,BUY10,LEN3,21HUJBS4539BLZQ,270168,11-09-2024,PO415,GRN487,1
INV2670,SUP42,BUY30,LEN12,01CQMEQ9626LJZF,2846,08-08-2024,PO7,GRN16,0
INV2671,SUP66,BUY87,LEN1,28KIMCA4219UWZP,14043,15-01-2024,PO149,GRN485,0
INV2672,SUP80,BUY7,LEN2,28YKQUE4073MWZV,48444,16-11-2024,PO373,GRN56,0
INV2673,SUP143,BUY99,LEN9,01YEQCX8848EDZR,91788,08-06-2024,PO191,GRN1,1
INV2674,SUP4,BUY48,LEN15,14OVGRQ2188UOZT,15497,24-09-2024,PO234,GRN44,0
INV2675,SUP103,BUY82,LEN20,05MNSVA5780MQZT,10660,12-03-2024,PO354,GRN160,0
INV2676,SUP6,BUY97,LEN1,01QIANB7935RUZY,38742,23-10-2024,PO68,GRN485,0
INV2677,SUP124,BUY40,LEN21,26QJEQK0462IUZY,7764,26-01-2024,PO143,GRN451,1
INV2678,SUP195,BUY6,LEN22,16ONFPP7202RXZE,89237,23-12-2024,PO266,GRN32,1
INV2679,SUP183,BUY50,LEN10,13WRWIX3630WQZV,20808,27-04-2024,PO294,GRN166,0
INV2680,SUP32,BUY88,LEN10,11MLUJV6749WCZI,13848,21-10-2024,PO312,GRN194,0
INV2681,SUP84,BUY78,LEN8,08KROLW9621RAZL,10330,04-06-2024,PO136,GRN5,0
INV2682,SUP60,BUY28,LEN12,25AOOKF6043GQZS,56278,08-11-2024,PO402,GRN78,0
INV2683,SUP197,BUY88,LEN23,18QSLIV5106MFZC,84517,26-10-2024,PO338,GRN16,1
INV2684,SUP44,BUY99,LEN18,08EKMCE9636NBZT,496123,15-01-2024,PO78,GRN431,1
INV2685,SUP78,BUY25,LEN3,25POARL3058YLZM,44855,16-04-2024,PO479,GRN316,0
INV2686,SUP10,BUY35,LEN20,23VJITK7136XOZB,14163,09-08-2024,PO83,GRN221,0
INV2687,SUP141,BUY92,LEN19,19TFAHM2059ZQZP,17582,01-09-2024,PO267,GRN54,0
INV2688,SUP143,BUY41,LEN13,30LLSHZ3777LPZI,35334,01-10-2024,PO336,GRN243,0
INV2689,SUP152,BUY13,LEN27,02EZPFN0691DRZP,53626,15-01-2024,PO34,GRN452,1
INV2690,SUP49,BUY83,LEN7,18ITCUU7296YCZV,41358,10-07-2024,PO466,GRN234,0
INV2691,SUP42,BUY9,LEN18,20LCFWB3489CVZV,46976,15-02-2024,PO461,GRN273,1
INV2692,SUP75,BUY80,LEN20,05TUPHR1803MCZH,258431,19-05-2024,PO272,GRN97,1
INV2693,SUP115,BUY12,LEN15,12OGQUR5975DAZU,96619,10-03-2024,PO288,GRN219,0
INV2694,SUP92,BUY87,LEN18,37CSTIN0313HIZM,74442,08-05-2024,PO253,GRN375,0
INV2695,SUP4,BUY52,LEN20,27XQTTN7719DXZZ,81429,26-08-2024,PO377,GRN284,0
INV2696,SUP33,BUY21,LEN1,04NFVEP8354WJZO,27145,11-05-2024,PO415,GRN346,0
INV2697,SUP168,BUY42,LEN12,08ICVLN2830ZQZQ,30938,11-07-2024,PO430,GRN487,0
INV2698,SUP200,BUY100,LEN7,12SITDD9396BGZF,72094,09-06-2024,PO266,GRN212,0
INV2699,SUP88,BUY31,LEN11,14BLHJB1349SFZK,21934,10-06-2024,PO348,GRN194,0
INV2700,SUP63,BUY34,LEN21,33YIJNS1980TRZM,95005,23-05-2024,PO168,GRN232,1
INV2701,SUP182,BUY71,LEN9,29AQTQW2145AWZI,79541,23-08-2024,PO242,GRN450,1
INV2702,SUP64,BUY9,LEN23,10PJWFC9535JTZW,70493,01-11-2024,PO447,GRN205,1
INV2703,SUP78,BUY90,LEN10,27IDEJZ9861ZMZF,53225,22-07-2024,PO341,GRN347,0
INV2704,SUP15,BUY8,LEN20,06HELXQ3965GLZM,14158,12-10-2024,PO314,GRN74,1
INV2705,SUP154,BUY93,LEN30,30HKEPD5254ZAZO,40672,26-10-2024,PO98,GRN228,1
INV2706,SUP116,BUY31,LEN17,10YYSQO1928YSZD,86571,10-05-2024,PO420,GRN378,0
INV2707,SUP52,BUY49,LEN13,37RBGPL3521XBZS,6389,02-01-2024,PO483,GRN273,1
INV2708,SUP82,BUY9,LEN1,08NQSUM3962HHZG,68606,14-02-2024,PO402,GRN441,0
INV2709,SUP127,BUY4,LEN3,14NKLHR7658PKZT,10381,08-09-2024,PO303,GRN167,1
INV2710,SUP13,BUY74,LEN18,19JRKNA9006GIZS,29781,02-02-2024,PO100,GRN268,0
INV2711,SUP173,BUY98,LEN14,27KQUND7169QLZB,25711,14-10-2024,PO230,GRN243,0
INV2712,SUP81,BUY88,LEN15,18FIMHU8559KTZW,75196,13-12-2024,PO11,GRN470,0
INV2713,SUP81,BUY17,LEN17,10WMFRV9690YOZE,73340,14-01-2024,PO178,GRN319,1
INV2714,SUP163,BUY76,LEN25,11QKDNK0284ISZW,60836,15-07-2024,PO324,GRN349,1
INV2715,SUP83,BUY76,LEN9,08CRSTN2905QLZF,37810,11-07-2024,PO346,GRN437,0
INV2716,SUP94,BUY41,LEN7,25VPNXP3981STZQ,79226,20-08-2024,PO108,GRN3,0
INV2717,SUP17,BUY13,LEN20,01WLVWV6710WOZM,51790,18-01-2024,PO279,GRN403,0
INV2718,SUP163,BUY32,LEN7,02RSTKF3402RJZH,16618,23-03-2024,PO307,GRN36,1
INV2719,SUP107,BUY70,LEN17,18MYFNO5680SPZV,60143,03-05-2024,PO338,GRN228,0
INV2720,SUP71,BUY12,LEN6,29ITOWD9289KCZD,59783,15-04-2024,PO403,GRN97,0
INV2721,SUP113,BUY95,LEN3,10TJZIF0728BHZI,82551,20-06-2024,PO251,GRN233,0
INV2722,SUP105,BUY52,LEN12,33BZHGD1977BHZQ,92608,16-08-2024,PO174,GRN242,1
INV2723,SUP66,BUY16,LEN3,06DSJRM9221CIZF,20332,26-07-2024,PO470,GRN430,0
INV2724,SUP162,BUY76,LEN17,06GNWJO6714EOZM,47791,24-03-2024,PO199,GRN475,0
INV2725,SUP69,BUY22,LEN8,33HXHVU3291ABZD,55889,01-06-2024,PO176,GRN315,0
INV2726,SUP11,BUY38,LEN12,22XKBZX7010XQZS,92420,27-06-2024,PO497,GRN298,1
INV2727,SUP62,BUY5,LEN18,03PSUAJ7034GYZI,12416,05-11-2024,PO432,GRN152,0
INV2728,SUP77,BUY3,LEN15,26LVVEC8336PPZY,16003,10-11-2024,PO240,GRN461,0
INV2729,SUP8,BUY24,LEN6,22WKZXJ3858NOZA,66065,10-04-2024,PO57,GRN119,0
INV2730,SUP53,BUY24,LEN12,37NAYHT1867URZJ,5753,11-09-2024,PO161,GRN138,0
INV2731,SUP85,BUY55,LEN23,04VFZVD0501DRZH,29332,22-04-2024,PO382,GRN190,1
INV2732,SUP95,BUY73,LEN7,31OFNQG4731DZZS,45124,28-07-2024,PO41,GRN229,1
INV2733,SUP83,BUY6,LEN2,01GPSSB6002XIZL,51311,27-04-2024,PO314,GRN81,0
INV2734,SUP86,BUY98,LEN11,03IMCEX6120PEZE,49829,05-08-2024,PO434,GRN462,0
INV2735,SUP148,BUY24,LEN26,23NGPGM0064WNZP,37058,06-02-2024,PO19,GRN56,1
INV2736,SUP11,BUY49,LEN5,09ZXVCM8199DEZX,46679,04-05-2024,PO175,GRN399,0
INV2737,SUP12,BUY4,LEN7,01UNXPZ1859WZZM,59221,22-04-2024,PO277,GRN261,0
INV2738,SUP91,BUY74,LEN11,08FKYWY4800KQZW,2575,26-06-2024,PO286,GRN196,0
INV2739,SUP91,BUY63,LEN12,01VIBFB3874KLZG,49473,07-12-2024,PO121,GRN247,0
INV2740,SUP59,BUY96,LEN7,15WDVBI7815YGZU,41421,04-06-2024,PO79,GRN450,0
INV2741,SUP6,BUY70,LEN2,07XTYCT4699CSZX,86149,15-01-2024,PO471,GRN339,0
INV2742,SUP15,BUY54,LEN13,35BYXGJ3100QPZF,61057,21-10-2024,PO163,GRN31,1
INV2743,SUP154,BUY36,LEN5,27DABVD3819IGZC,2433,25-02-2024,PO112,GRN451,0
INV2744,SUP142,BUY78,LEN8,27OXCLB6169NJZO,26688,25-05-2024,PO226,GRN171,0
INV2745,SUP85,BUY93,LEN22,22RPPJU8739OKZM,33014,15-03-2024,PO210,GRN301,1
INV2746,SUP99,BUY29,LEN4,32AGBHS9563ZFZN,44813,23-10-2024,PO53,GRN210,1
INV2747,SUP161,BUY21,LEN19,25RJXBF5923FXZN,50038,20-11-2024,PO427,GRN433,0
INV2748,SUP191,BUY16,LEN6,24RHZNW5855AUZC,4962,16-12-2024,PO237,GRN293,0
INV2749,SUP79,BUY41,LEN5,35EPLDJ2848SFZG,38698,07-10-2024,PO432,GRN221,0
INV2750,SUP26,BUY19,LEN19,07UJEYJ0489RPZE,74809,03-11-2024,PO337,GRN468,0
INV2751,SUP150,BUY51,LEN11,12LLOYX2999SEZA,56895,27-08-2024,PO389,GRN471,0
INV2752,SUP119,BUY11,LEN10,29ZPZTE0680CYZJ,44763,04-04-2024,PO171,GRN100,0
INV2753,SUP95,BUY25,LEN6,23SKAPO2266YZZU,74592,15-07-2024,PO213,GRN327,0
INV2754,SUP62,BUY16,LEN10,19GQVDV2227PRZM,39602,24-06-2024,PO137,GRN359,0
INV2755,SUP2,BUY2,LEN22,11GAKMP4202EKZK,96621,17-02-2024,PO408,GRN67,1
INV2756,SUP53,BUY5,LEN22,19PPUOV3563YWZN,43454,18-09-2024,PO137,GRN172,1
INV2757,SUP186,BUY18,LEN13,14HPBVF4499AZZP,320072,09-12-2024,PO241,GRN99,1
INV2758,SUP127,BUY28,LEN16,17NIJMX5750BHZK,4153,01-04-2024,PO352,GRN307,0
INV2759,SUP33,BUY63,LEN8,05TBZLE9306OOZT,51759,03-08-2024,PO442,GRN290,0
INV2760,SUP175,BUY99,LEN16,07PORIC8563KLZB,7580,20-10-2024,PO122,GRN35,0
INV2761,SUP87,BUY57,LEN19,25IUUXE3047GVZU,19346,17-03-2024,PO120,GRN456,0
INV2762,SUP86,BUY44,LEN11,08EJQRC9656LRZO,8733,20-08-2024,PO195,GRN395,0
INV2763,SUP47,BUY88,LEN17,18WDNVI6597KHZO,98401,10-01-2024,PO160,GRN437,0
INV2764,SUP73,BUY49,LEN23,30QFQBR3534VJZQ,31508,15-04-2024,PO36,GRN162,1
INV2765,SUP24,BUY61,LEN12,05EJTTG2871QZZK,39367,19-10-2024,PO265,GRN360,0
INV2766,SUP20,BUY58,LEN11,35SSDQK2232HBZA,46781,08-06-2024,PO57,GRN258,0
INV2767,SUP71,BUY50,LEN8,27CROKS0953CAZI,16623,02-11-2024,PO303,GRN101,1
INV2768,SUP108,BUY10,LEN17,01FQMFL6421XLZP,460892,02-05-2024,PO37,GRN316,1
INV2769,SUP182,BUY29,LEN12,08TBXHE0072ENZF,13329,21-09-2024,PO400,GRN332,0
INV2770,SUP144,BUY81,LEN6,28IWNZS0315CGZZ,365073,03-06-2024,PO463,GRN439,1
INV2771,SUP6,BUY45,LEN11,01OSVJF7843QDZF,68207,20-04-2024,PO21,GRN350,0
INV2772,SUP182,BUY50,LEN16,28GBMNX6945JTZH,3671,24-11-2024,PO137,GRN205,0
INV2773,SUP90,BUY6,LEN5,27YXSDP6689KSZU,19249,09-07-2024,PO459,GRN82,0
INV2774,SUP105,BUY11,LEN7,20QGMWA1201DRZF,38578,26-01-2024,PO88,GRN18,0
INV2775,SUP142,BUY36,LEN14,14CGUFH6841UFZV,54169,18-05-2024,PO335,GRN182,0
INV2776,SUP81,BUY11,LEN4,24REXFC6197TCZB,88294,22-06-2024,PO253,GRN484,0
INV2777,SUP105,BUY76,LEN19,27MNAYS1063ZNZZ,17129,10-11-2024,PO473,GRN57,0
INV2778,SUP53,BUY12,LEN8,20NKSKG2582MEZK,72310,14-06-2024,PO168,GRN228,0
INV2779,SUP178,BUY84,LEN12,26QCEKG1795GBZF,96735,07-11-2024,PO192,GRN455,1
INV2780,SUP35,BUY74,LEN18,34SQVKM3260WCZO,58440,11-08-2024,PO407,GRN423,0
INV2781,SUP67,BUY43,LEN8,15ILZQB6773BKZI,83117,25-08-2024,PO357,GRN32,0
INV2782,SUP164,BUY80,LEN12,15JVHHE4005DIZB,93378,09-07-2024,PO84,GRN483,1
INV2783,SUP114,BUY4,LEN4,03KRLCC9732TZZD,16557,15-06-2024,PO138,GRN251,0
INV2784,SUP101,BUY87,LEN4,25KJLLA4908JPZF,3730,04-01-2024,PO231,GRN119,0
INV2785,SUP190,BUY19,LEN22,13VNJIW2938QAZI,75612,08-07-2024,PO251,GRN382,1
INV2786,SUP85,BUY39,LEN14,22KBBUL5562HJZI,83387,03-06-2024,PO360,GRN186,0
INV2787,SUP163,BUY68,LEN8,08HQCZV4453QOZD,84861,08-11-2024,PO474,GRN233,1
INV2788,SUP51,BUY93,LEN1,04EQCQX8534FEZK,27246,17-12-2024,PO355,GRN107,0
INV2789,SUP55,BUY41,LEN10,15GNUUF5974BGZX,65774,28-05-2024,PO94,GRN150,0
INV2790,SUP183,BUY76,LEN15,24FPFNP7431GNZQ,36262,15-03-2024,PO414,GRN353,0
INV2791,SUP108,BUY47,LEN10,17YAHMS0975FZZK,97818,17-08-2024,PO270,GRN60,0
INV2792,SUP31,BUY47,LEN13,27PTNWM1032TOZT,68644,06-08-2024,PO132,GRN283,1
INV2793,SUP94,BUY28,LEN9,22XKTBE7924LVZZ,32812,22-01-2024,PO402,GRN292,0
